64,3.37865
128,3.81356
256,3.41076
512,3.38123
1024,3.39361
2048,3.33204
4096,3.35944
8192,3.29143
16384,3.28788
32768,3.39227
65536,4.41265
131072,5.0094
262144,5.36415
524288,9.77193
1048576,12.1775
2097152,14.2427
4194304,18.424
8388608,27.9073
16777216,64.3524
33554432,88.9468
67108864,96.8282
