64,4.06957
128,4.08277
256,4.07975
512,4.07419
1024,4.06694
2048,4.06242
4096,4.32657
8192,4.23729
16384,4.216
32768,4.66272
65536,5.51546
131072,6.08515
262144,7.68004
524288,11.9423
1048576,17.813
2097152,71.3261
4194304,124.206
8388608,147.197
16777216,163.544
33554432,168.149
67108864,181.968
