64,2.31986
128,2.53929
256,2.40498
512,2.40993
1024,2.31263
2048,2.26975
4096,2.18183
8192,2.1727
16384,2.19353
32768,2.19725
65536,3.03263
131072,3.37092
262144,3.61742
524288,7.93776
1048576,9.92272
2097152,11.5339
4194304,11.6856
8388608,14.9378
16777216,55.1254
33554432,80.4875
67108864,96.2669
