64,3.37704
128,3.3553
256,3.36884
512,3.4172
1024,3.46712
2048,3.42568
4096,3.38698
8192,3.3982
16384,3.41375
32768,3.45119
65536,4.52429
131072,5.02473
262144,5.25963
524288,10.1491
1048576,12.5936
2097152,22.5317
4194304,66.1559
8388608,101.297
16777216,115.942
33554432,123.358
67108864,128.555
